Clabels,ID,Shelves
4,2156,4537
0,2797,4537
0,2703,1229817
0,2703,3304195
0,2703,1229821
3,1754,4537
2,14,4537
0,3042,4457
3,1380,4483
4,1990,447913
0,2889,4483
0,2510,1085065
1,1008,4536
0,2622,529295
4,1990,522484
4,1990,106546
4,1878,522484
4,1878,4457
3,1737,4483
0,2554,4483
1,1091,4537
1,933,4537
0,2588,529295
4,2456,4537
4,2026,4537
0,3129,95987
0,3129,4537
4,2261,4483
3,1362,447913
3,1794,4483
4,2043,4537
2,506,522484
2,244,4537
0,3129,3304195
0,3129,1229821
1,1000,4483
0,3041,95987
3,1341,529295
3,1410,4483
3,1671,529295
3,1287,581514
3,1380,106546
3,1380,127175
4,2078,127175
4,2189,4537
4,2256,127175
0,2510,95987
0,2510,4538
0,2652,4536
0,2652,4537
0,2787,522484
2,436,581514
3,1360,4483
0,2510,95987
0,2510,522484
2,563,4537
1,1079,4537
1,712,4537
2,104,522484
2,104,106546
2,104,127175
3,1832,4536
3,1737,4537
1,711,529295
1,1053,1085065
4,2078,1229817
0,3069,1180168
4,2235,581514
4,1990,106546
0,2709,4538
4,2192,522484
4,2192,106546
3,1231,95987
3,1428,4483
4,2370,127175
3,1737,4483
3,1812,4537
3,1428,4537
3,1817,4537
1,743,95987
1,743,522484
1,743,106546
1,743,127175
0,3079,4537
2,69,4483
0,2510,95987
0,2510,522484
1,1097,581514
2,181,4536
2,397,447913
1,664,4537
0,3046,106546
0,2528,1229821
0,2528,447913
0,3069,1229821
0,3069,1180168
4,2078,650659
3,1806,4483
1,1184,4483
3,1287,581514
3,1653,581514
4,2205,4538
3,1653,581514
0,3069,1180168
4,1987,4537
3,1576,4537
4,2381,95987
4,2381,106546
4,2381,522484
4,2381,127175
3,1712,4483
3,1712,4537
4,2256,127175
1,1167,4537
2,191,4538
0,3069,3304195
0,3069,1229820
3,1614,4537
2,457,1071165
3,1375,529295
0,3105,4483
0,3105,1070524
0,2546,95987
3,1498,529295
4,2256,529295
3,1410,4483
4,2383,4537
4,2448,95987
3,1467,4483
4,2448,581514
4,2286,4483
4,2103,4538
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229818
0,2510,1229817
0,3007,127175
2,432,447913
4,2103,4537
4,1952,1229817
4,2066,106546
0,2510,522484
4,1860,581514
1,634,522484
4,2156,447913
4,2354,5065
3,1428,4483
0,2907,95987
4,2430,4537
0,3069,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229820
3,1737,4483
2,244,4483
0,3011,4537
1,1184,4537
1,858,4483
1,858,1070524
4,1908,95987
2,142,447913
2,142,1229821
0,3069,650659
4,2048,4537
0,2510,3304195
0,2510,1229821
3,1300,4537
2,272,4483
4,1984,447913
0,2510,4536
2,38,4483
4,1984,4483
1,1000,4537
4,2442,4537
4,2380,4537
0,3000,1225174
4,2025,4483
3,1428,4537
0,3069,1229821
4,1871,529295
3,1428,4483
0,2703,1229821
3,1635,4483
3,1635,4537
3,1737,4537
0,3069,1180168
1,686,4536
3,1355,106546
3,1567,4537
3,1385,4537
0,2604,4483
2,278,4483
4,2424,4483
2,16,4537
0,2734,4483
0,2991,522484
0,2991,127175
4,1967,4483
1,1004,447913
1,1004,1229821
0,2510,3304195
0,2510,1229821
4,1990,447913
0,3012,4537
2,511,4537
0,2825,522484
0,2825,127175
3,1631,106546
3,1631,4483
4,2448,581514
0,2510,3304195
0,2510,1229821
0,2510,1229820
3,1811,4537
4,1984,581514
0,2759,1084835
0,2570,1229821
1,915,95987
4,2103,4537
0,2703,3304195
0,2703,1229820
2,170,4537
3,1340,4537
3,1464,4537
2,504,4537
2,438,4537
3,1577,4483
2,329,106546
2,329,522484
1,823,127175
3,1375,529295
3,1355,106546
4,2057,529295
2,209,4483
0,3036,522484
3,1534,447913
4,2455,4536
1,634,522484
4,1975,581514
1,1216,1071165
3,1355,106546
2,6,4536
3,1441,127175
0,2622,529295
3,1303,4536
0,3113,4537
1,623,4483
4,1920,1229821
4,1920,447913
0,2482,5065
3,1635,4483
0,2909,4483
4,2350,106546
0,3069,447913
0,3069,1229821
0,2706,581514
0,2706,4537
4,2168,4483
2,215,4483
4,2259,1070524
4,2078,1180168
4,2078,1229821
4,2078,1229820
4,2078,1229819
3,1806,4483
2,68,1229821
2,68,1229817
3,1301,1229817
2,5,4483
2,63,4537
2,561,447913
0,2706,581514
0,2706,581514
0,2747,1229821
0,2895,4537
0,2622,529295
0,3058,4537
0,3058,4483
2,213,4538
1,1020,4537
2,226,447913
4,2078,1229817
4,2078,1229821
3,1671,650659
1,705,95987
0,2703,3304195
0,2703,1229820
2,249,4483
4,2226,95987
4,2226,4537
2,233,522484
2,233,127175
3,1737,4483
3,1287,581514
3,1428,4483
0,2706,581514
4,2078,447913
4,2078,1229821
4,2078,1229819
0,2835,4483
3,1355,106546
3,1712,4483
0,2836,529295
1,831,4536
4,2114,4483
1,729,4537
3,1452,522484
1,1022,581514
3,1492,447913
1,1187,522484
1,1187,106546
3,1579,1229817
3,1464,4483
0,2740,4537
4,2156,4538
4,2370,106546
1,814,1225174
4,2026,4537
4,2032,529295
3,1509,4537
2,68,1229821
2,158,447913
1,1003,4537
3,1358,1225174
4,1897,4483
1,703,4483
4,2048,4537
4,2047,4483
3,1737,4537
0,2538,4536
2,376,529295
1,815,4537
1,573,581514
2,74,4537
2,532,447913
2,395,4483
3,1452,106546
1,641,4537
2,563,4537
2,254,1225174
4,2448,4483
1,726,4537
3,1439,1180168
4,1990,106546
1,748,4537
2,569,1225174
3,1737,4537
0,2467,4537
4,2058,522484
4,2058,106546
3,1428,4483
0,2853,1085065
4,2219,95987
0,2530,522484
0,2530,106546
0,2530,127175
2,339,95987
3,1288,522484
3,1288,106546
3,1288,127175
4,2023,4483
4,2346,447913
4,2346,1229817
4,2346,1229821
4,2346,1180168
2,100,4483
3,1737,4483
2,287,4483
2,199,4537
0,2903,1070524
3,1428,4483
2,345,106546
1,847,95987
0,2627,4537
2,68,4483
4,2383,4483
4,2204,1070524
4,2204,4483
4,2372,4483
0,3069,1180168
3,1327,529295
4,1967,4537
4,2195,4537
2,244,4483
1,1192,4537
1,1143,447913
0,2933,4483
4,2156,447913
2,183,106546
2,183,95987
1,659,4537
4,2032,529295
4,2026,4538
0,2510,3304195
0,2510,1229821
0,2536,4483
4,2123,4538
3,1428,4537
0,3069,95987
4,2061,522484
4,2061,106546
1,1010,4537
4,1854,4537
0,2641,4483
0,2843,1071165
0,2564,529295
0,2622,529295
0,3069,1229821
0,3069,1229819
0,3135,1070524
2,204,522484
2,204,127175
2,204,106546
0,3069,1180168
3,1671,106546
2,140,529295
4,2411,4537
0,2703,1229821
0,2895,4537
4,2459,4537
4,2459,4483
2,194,4537
3,1717,127175
2,68,1229818
0,2817,4536
2,84,4537
0,2942,106546
3,1787,106546
3,1787,522484
3,1787,127175
1,929,581514
2,244,4483
3,1399,522484
3,1399,127175
3,1587,4483
2,149,127175
0,2885,4537
0,2986,650659
4,2026,4537
4,2236,529295
1,1039,4483
4,1929,95987
4,1929,522484
1,1166,4537
1,835,4536
0,2748,4483
3,1257,4537
2,36,4483
0,2732,581514
3,1607,447913
2,313,529295
1,1000,4537
4,2015,4537
2,68,1229817
0,3069,1180168
2,144,4537
3,1380,106546
0,3069,1229821
2,126,4537
4,2032,529295
3,1354,4483
3,1723,581514
4,1990,4483
3,1723,581514
3,1755,529295
3,1303,95987
4,2195,4537
3,1483,4536
2,331,4483
3,1588,4537
2,515,127175
3,1821,4537
4,2352,447913
4,2456,4537
4,2041,4483
2,68,447913
2,68,1229821
1,850,1070524
4,2076,581514
1,609,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
4,2448,581514
0,3129,1180168
2,68,1229817
2,68,1229821
4,2286,4537
1,1000,1070524
3,1653,581514
0,2627,4483
0,2661,127175
0,2661,522484
0,2661,106546
0,2898,106546
3,1556,4537
0,2636,4483
2,261,581514
0,3060,4537
3,1428,4537
4,2302,581514
0,3006,106546
0,2732,581514
2,444,4537
3,1737,4537
1,963,106546
2,554,4483
1,712,4483
2,184,4483
0,3030,5065
0,2731,4483
4,1990,106546
3,1428,4483
4,2286,4483
0,2570,650659
4,1984,581514
0,2703,1229817
0,2703,3304195
0,2703,1229821
0,2703,1229820
4,2200,106546
4,1984,581514
0,3095,4538
4,2051,4537
3,1581,1229821
4,1990,447913
0,3063,4483
1,878,4537
0,3069,522484
3,1623,522484
3,1623,106546
3,1303,650659
3,1811,4483
0,2510,522484
1,1104,1070524
0,3069,447913
4,2023,4483
3,1327,529295
4,2132,4537
3,1289,4483
3,1354,4483
0,3069,1229821
2,68,447913
0,3136,4483
3,1340,4538
0,3126,4537
2,244,4483
0,3129,3304195
0,3129,447913
0,3129,1229821
1,1142,4537
4,2411,4537
4,2103,4537
0,2570,4537
0,2478,4537
0,2894,4483
4,2026,4538
0,2510,3304195
1,1104,1070524
3,1636,4483
4,1902,4537
3,1723,581514
0,2702,4537
0,3046,127175
0,2853,1085065
2,77,522484
2,77,127175
2,77,106546
3,1648,4483
4,2195,4537
1,1071,4483
4,1863,581514
2,427,581514
3,1340,4537
3,1832,4483
4,1990,95987
2,428,4483
3,1257,4538
4,2036,4537
1,634,106546
1,634,127175
4,2078,1229817
4,2026,4537
4,2375,4483
2,387,4537
3,1439,4538
3,1472,581514
1,754,4538
2,184,4483
2,563,4537
0,2732,581514
1,962,529295
1,675,106546
0,3131,106546
1,768,4537
2,488,95987
2,488,447913
2,488,106546
3,1371,4537
2,482,529295
1,768,4483
1,1000,4537
4,2137,529295
3,1635,4483
0,2725,4537
4,2026,4537
2,470,4537
0,2679,4537
4,2055,650659
1,730,4537
1,609,4537
1,992,127175
2,287,4483
4,2078,447913
0,2965,447913
4,1990,106546
0,3136,4483
3,1758,127175
3,1758,106546
3,1758,522484
0,2996,95987
0,2636,4483
1,1118,5065
4,2195,4537
4,2370,106546
4,2026,4537
2,482,4483
0,3011,133270
1,850,4538
3,1750,4483
2,197,4537
0,3138,4483
0,2510,3304195
4,2204,1070524
4,2433,106546
4,2433,522484
0,3046,106546
4,2156,1229821
1,1084,4537
1,1000,4537
4,2115,4483
3,1341,106546
3,1341,127175
2,68,1180168
0,3069,3304195
0,3069,447913
0,3069,1229821
1,624,4483
3,1828,127175
3,1828,106546
3,1395,4483
3,1395,106546
4,2026,4537
1,1079,4537
4,2017,522484
4,2017,106546
4,2017,127175
3,1289,4483
3,1355,106546
4,2456,4537
3,1286,1229817
1,635,4483
0,2812,95987
3,1737,4483
4,2313,4483
2,68,522484
1,1112,4537
4,2195,4537
3,1502,1071165
1,741,650659
2,68,1180168
2,68,1229821
2,78,4537
0,2537,4537
4,1990,522484
4,1990,106546
1,624,4536
2,152,1071165
3,1380,106546
3,1380,4483
0,2510,3304195
0,2510,1229821
0,2510,1229819
4,2448,650659
4,2256,127175
2,47,4537
0,2736,4537
1,1022,4537
0,3069,1229817
1,1118,4537
3,1658,650659
4,2078,1180168
4,2078,1229821
4,2078,1229820
4,2078,1229819
3,1737,4537
2,244,4483
4,2041,4483
4,2001,4483
3,1816,581514
3,1671,106546
3,1382,4537
0,2729,650659
2,200,447913
1,921,4537
2,301,5065
4,2156,95987
4,1952,3304195
4,1952,1229821
0,3119,529295
3,1723,581514
2,68,447913
2,230,4537
2,279,127175
4,2156,1229821
3,1428,4483
2,555,95987
4,2083,95987
0,2706,581514
3,1428,4537
3,1428,4483
4,2032,529295
4,2137,529295
2,554,581514
4,1932,4537
3,1575,581514
3,1336,1070524
0,2703,3304195
0,2703,1229820
0,2786,1180168
0,2719,529295
4,2103,4537
1,1125,581514
2,17,4483
1,712,4483
2,80,4483
4,2224,4538
0,3013,4537
1,634,4483
3,1439,1180168
3,1716,4537
4,2078,4538
1,825,4537
0,2732,4483
0,2703,1229821
2,287,4483
1,634,127175
2,152,1071165
0,2594,4536
0,3069,1229821
0,3069,447913
4,2412,4537
1,870,4537
1,1079,4537
2,244,4483
2,84,4483
2,339,95987
0,3070,522484
0,3070,106546
4,2102,127175
4,2102,522484
0,2703,1229817
0,2703,3304195
0,2703,1229821
3,1428,4537
3,1718,447913
3,1718,1229820
4,1990,95987
4,1990,522484
4,2236,529295
1,1000,4537
3,1737,4483
2,175,106546
2,175,522484
2,175,127175
0,3036,1229817
3,1712,4483
3,1610,4538
1,1003,4537
4,2143,4537
3,1675,4483
1,808,522484
1,645,4536
2,327,4537
0,2842,581514
3,1340,4537
2,184,4483
0,3037,1229820
0,3135,4483
0,2526,4483
4,2256,529295
1,1025,4483
3,1683,4536
0,2703,1180168
0,2703,1229821
0,2703,1229817
3,1768,4483
4,2078,106546
4,2078,127175
3,1428,4537
0,3046,127175
0,2875,4537
2,175,4483
1,687,4537
2,286,4537
2,454,581514
4,2066,106546
4,2334,522484
0,2827,522484
0,2827,106546
4,2066,106546
3,1428,4483
0,2754,650659
4,1897,4483
2,371,4537
4,2103,4537
2,356,4537
0,3095,581514
0,2915,4537
3,1355,127175
3,1355,106546
3,1554,529295
1,1079,95987
1,1003,4537
0,2779,447913
1,802,4537
2,194,4537
0,2510,1180168
1,681,4483
1,1097,447913
0,3069,447913
0,3069,1229821
4,2273,4483
3,1521,1225174
3,1635,4483
0,2784,4537
2,71,447913
2,24,1085065
0,2703,447913
0,2703,1229817
0,3136,4483
3,1426,4483
3,1417,106546
3,1712,4483
0,3127,4537
3,1832,4536
4,1946,4483
3,1621,4483
2,294,4537
4,1984,581514
4,1897,4483
0,2570,447913
0,3043,4537
2,103,95987
0,2882,581514
0,2721,95987
4,2195,4537
1,1184,4537
0,2877,522484
0,2877,106546
0,2739,529295
2,16,4537
0,2732,581514
3,1723,581514
0,2702,4537
0,2554,4537
0,3135,4483
3,1420,522484
3,1420,106546
3,1420,95987
1,1089,4483
2,376,529295
2,88,4536
3,1232,1070524
1,1196,4537
3,1635,4483
4,2110,4483
4,1924,4537
0,2826,4537
0,2511,581514
3,1460,4536
4,2041,4483
3,1771,4483
3,1756,522484
3,1756,95987
3,1756,1229825
2,289,581514
4,2072,4483
3,1779,95987
0,3069,3304195
0,3069,1229821
0,3069,1229819
1,933,127175
3,1646,4483
2,405,106546
2,405,95987
3,1618,4536
2,303,581514
3,1511,95987
3,1830,522484
3,1830,106546
2,67,4483
2,67,4537
1,1079,4537
2,168,4483
2,170,4537
3,1375,529295
3,1737,4537
3,1588,4483
1,1056,529295
1,634,529295
3,1498,529295
0,2703,1229817
1,1125,4537
2,68,1229817
1,765,127175
4,2367,529295
3,1712,4483
2,68,3304195
4,1935,1070524
4,2373,4537
3,1451,4483
2,175,447913
4,1990,106546
0,3007,522484
4,2195,4537
0,2706,4537
0,3113,4537
4,2041,4483
4,2209,1229825
3,1467,4537
3,1635,4483
3,1745,581514
4,1967,4483
2,244,4483
3,1321,1229821
4,2360,4537
0,2703,1229821
0,2703,1229817
4,2412,4483
1,631,106546
3,1257,1084835
4,2448,650659
0,2537,4537
3,1377,4537
2,132,95987
4,2256,127175
1,992,127175
1,992,106546
0,3135,1070524
4,1990,106546
4,1990,522484
4,1990,95987
2,47,581514
3,1635,4483
1,907,95987
1,907,522484
1,907,106546
1,907,127175
4,1990,95987
4,1990,522484
4,1990,127175
0,2690,581514
0,2902,4483
0,2779,447913
4,2041,4483
4,2102,106546
4,2102,4483
3,1755,106546
2,50,4537
3,1238,522484
3,1238,106546
0,3043,4537
4,2352,522484
4,2352,127175
3,1740,447913
2,47,581514
4,1990,447913
1,1030,447913
4,2256,529295
1,602,4537
2,411,4537
0,2878,95987
2,29,127175
2,554,4537
4,1915,4483
3,1535,4538
2,84,4537
1,834,4537
4,2195,4537
3,1428,4537
3,1581,1229820
1,580,4537
4,2439,4537
0,2875,4537
2,173,4537
1,629,581514
4,1901,4537
2,159,529295
3,1490,447913
3,1490,1229821
4,1990,106546
4,1990,95987
4,1990,522484
4,1901,4483
0,2510,95987
3,1439,1229821
3,1439,1180168
3,1439,1229817
4,2078,1229821
2,281,1180168
2,281,1229821
1,773,4537
2,29,127175
4,2200,106546
0,2864,4483
3,1712,4483
2,244,4483
0,3114,106546
0,3114,522484
0,2789,4537
1,747,4537
4,1997,4483
1,666,447913
1,609,4537
4,2041,4483
0,3072,4537
0,3137,95987
3,1756,106546
1,634,529295
4,2456,4537
0,2557,95987
0,2831,95987
2,339,95987
1,1186,4483
2,244,4483
4,1990,106546
3,1375,529295
3,1712,4483
1,1150,4537
3,1576,4537
0,2976,4483
2,68,4538
3,1541,4537
1,754,4483
0,2732,581514
2,249,4483
0,3006,447913
0,2510,3304195
0,2510,1229821
0,2671,4483
1,678,4483
0,2685,1180168
3,1737,4537
0,2484,1070524
4,1990,106546
3,1732,4483
4,1925,127175
4,1925,522484
4,1925,95987
0,2990,4483
4,2448,581514
1,1022,4483
1,744,4537
0,2809,4537
2,87,1070524
0,2914,4483
0,3136,4483
0,3008,4538
0,2469,4537
3,1436,95987
0,3043,4537
0,3031,447913
2,36,4537
4,2286,4483
3,1745,4537
2,427,581514
2,244,4483
0,3007,4537
3,1340,4537
3,1355,106546
0,2706,581514
4,2456,4537
3,1575,581514
1,1215,4483
1,1215,1070524
3,1428,4537
4,2448,650659
1,1026,4538
4,1931,522484
1,634,106546
3,1671,4483
3,1565,106546
3,1225,581514
0,3137,581514
2,373,4483
0,2594,4536
1,1119,4537
0,2998,4537
2,64,4483
0,3095,4538
0,2510,95987
3,1500,581514
0,3068,4483
3,1806,4537
3,1712,4483
1,657,4483
0,3087,95987
0,3087,522484
0,3087,127175
0,3087,106546
4,2357,4536
3,1712,4483
3,1408,4536
0,2920,4483
0,2537,4483
2,107,581514
2,107,4537
2,107,106546
0,2685,1229821
0,2685,1229825
4,2176,127175
3,1428,4538
4,2219,95987
4,2026,4537
0,2606,4483
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229818
0,2510,1229817
3,1795,4537
0,2537,4537
4,2275,95987
2,126,4483
0,2506,447913
4,1871,529295
3,1376,522484
0,3129,1180168
3,1519,581514
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,730,4536
3,1576,4537
2,425,4537
1,890,4537
0,2706,581514
0,2812,1229821
2,29,127175
2,68,1229817
2,80,4538
4,2078,1229821
4,2078,1229820
2,68,447913
1,815,4537
2,292,581514
1,606,4537
3,1635,4483
4,2144,522484
4,2144,106546
4,2144,95987
2,571,4537
1,623,4483
3,1472,581514
1,661,4483
1,850,650659
3,1747,127175
0,2537,4537
0,2868,4483
1,853,106546
1,853,127175
2,511,4537
0,2703,1229817
0,2703,3304195
0,2703,1229821
0,2703,1229819
4,2156,95987
1,624,4536
2,170,4537
1,1097,447913
2,69,4537
0,2812,1229825
0,2812,447913
0,2812,1229821
0,3069,1229817
0,3069,1229819
0,3069,447913
2,290,4483
4,1855,4537
4,1855,581514
1,683,581514
4,1990,447913
0,3103,4537
0,3079,4537
2,152,650659
3,1251,4483
0,2857,529295
3,1664,522484
2,244,4483
3,1640,4483
0,3135,4483
0,2742,522484
0,2742,106546
2,68,447913
2,68,1229821
2,482,529295
4,1984,581514
3,1380,4483
4,1990,4483
4,2195,4537
4,1990,522484
4,1990,127175
3,1355,106546
2,311,95987
2,68,1229819
1,1109,4537
4,2004,447913
2,554,529295
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
3,1287,581514
3,1287,4537
2,244,4483
3,1627,447913
1,850,529295
0,3033,650659
1,992,529295
0,2870,581514
0,2666,581514
2,345,529295
2,29,127175
3,1712,4483
1,623,4483
2,345,127175
1,774,4483
2,564,4537
1,624,4537
4,2103,4537
3,1428,4483
4,1930,106546
3,1293,95987
3,1293,106546
3,1293,522484
0,3135,4483
2,68,1229821
2,68,447913
3,1581,1229817
2,16,4537
3,1706,4537
3,1712,4483
2,491,4537
3,1747,127175
3,1536,4483
2,30,4483
2,30,4538
2,46,4536
2,563,4537
2,563,1070524
0,2643,4537
4,2340,1229821
1,923,581514
1,923,4537
1,616,447913
4,2079,581514
0,3069,1071165
0,3069,106546
3,1807,95987
3,1628,447913
4,1860,4536
0,2761,529295
2,376,529295
2,41,4537
0,2541,4483
0,2510,3304195
0,2510,522484
0,2510,106546
3,1712,4483
3,1502,581514
4,2408,95987
4,2408,522484
3,1476,1085065
3,1635,4483
0,2510,3304195
0,2510,522484
4,1990,522484
4,1982,4537
0,3061,4537
2,339,95987
3,1671,4537
0,3135,4483
2,484,581514
3,1428,4537
4,1911,4537
2,289,581514
0,2591,4483
1,908,1229821
0,2995,447913
3,1425,95987
3,1705,529295
2,473,4537
2,68,1180168
0,2670,4483
2,78,4537
0,3135,4537
1,726,4537
3,1428,4483
1,684,529295
3,1816,581514
1,1122,95987
0,2917,106546
0,2917,4483
4,2448,650659
1,727,4483
3,1586,4483
3,1635,4483
1,1108,95987
3,1428,4483
0,3119,522484
0,3119,106546
0,3119,127175
1,1101,95987
1,954,4483
0,2510,3304195
0,2510,1229821
0,2510,1229817
4,2085,4538
4,2443,4536
2,244,4483
3,1652,95987
3,1355,106546
2,244,4483
0,2510,3304195
0,2510,1229821
0,2510,1229820
0,2510,1229819
1,1142,4537
3,1635,4483
2,440,4483
0,2921,4537
3,1439,1229817
2,78,4537
4,2195,4537
2,360,4483
0,2529,4537
2,68,3304195
2,68,1229821
4,1990,4483
0,3069,1180168
2,90,522484
2,90,95987
0,2570,447913
0,2570,1229820
0,2570,1229821
0,2754,4483
3,1737,4537
0,2703,3304195
0,2703,1229821
0,2703,1229820
4,1990,4483
0,2916,95987
3,1618,4483
4,2256,529295
2,68,522484
4,1981,4483
2,68,650659
2,371,4536
2,222,529295
3,1761,4537
0,2895,4537
1,933,581514
1,924,95987
1,623,4483
0,2992,4537
3,1428,4483
2,200,4483
3,1279,4483
0,2473,4537
2,68,1229817
1,1047,4537
3,1804,4537
0,2753,106546
4,2041,4483
0,2503,4537
2,173,4537
2,99,106546
4,2018,447913
2,309,4538
0,3018,5065
4,2222,4483
3,1428,4483
0,2510,3304195
0,2510,1229821
2,339,95987
1,801,4483
4,2423,1070524
3,1701,4483
3,1618,4537
1,634,4483
0,2772,1229821
3,1257,4483
0,2789,4537
2,270,529295
2,244,4483
4,2208,4538
4,2208,4537
2,339,95987
1,933,4537
3,1543,1084835
1,1057,4536
2,563,4537
0,2703,1229817
4,2182,4537
4,2026,4537
0,2761,1070524
0,2474,95987
0,2474,106546
1,634,106546
1,1039,4537
2,68,3304195
2,68,447913
2,68,1229820
1,1138,4537
3,1594,106546
4,2212,1225174
0,2592,4537
0,2997,650659
3,1355,106546
3,1428,4538
2,404,4537
2,244,4483
2,446,4537
2,78,4537
3,1439,1180168
1,962,529295
3,1340,4537
4,2015,4537
2,211,4483
1,1125,4483
1,1003,4537
1,1055,522484
1,1055,127175
3,1423,447913
0,2685,1229821
0,3069,1180168
4,2103,4537
4,2256,106546
4,2256,127175
3,1302,4537
1,992,522484
3,1740,4537
3,1428,581514
3,1811,4537
0,2528,1229821
1,584,529295
4,2156,1229821
4,2156,1229825
2,350,4483
0,2706,581514
0,2706,4537
2,287,4483
1,901,529295
0,2706,4537
2,41,4483
1,992,127175
0,2703,1180168
2,287,4483
3,1355,106546
1,1167,4537
2,244,4483
3,1698,581514
0,2843,4537
3,1389,95987
3,1389,106546
3,1389,522484
0,2704,529295
4,2103,4537
0,2736,4483
2,68,1180168
0,3046,127175
0,2864,4483
2,391,4537
4,2109,95987
4,1990,522484
4,1990,127175
2,68,1229821
0,2510,4483
0,2510,522484
0,2510,127175
0,2510,106546
4,2390,4537
3,1355,106546
0,2816,1225174
2,155,4483
3,1625,127175
3,1816,581514
4,2195,4537
3,1567,4537
1,733,4537
2,482,529295
1,1101,95987
0,3069,1229821
0,3069,1229820
0,3069,1180168
4,2448,95987
3,1635,4483
0,2736,4537
2,54,529295
4,2274,4537
2,279,127175
2,279,106546
3,1541,529295
1,1097,4483
3,1562,522484
3,1562,106546
3,1520,4537
3,1520,4483
0,2911,4537
2,345,127175
4,2367,529295
3,1508,106546
3,1380,106546
0,3068,4537
3,1809,4483
3,1656,106546
4,2448,4537
0,2909,4483
3,1671,4483
4,2412,4537
4,2448,650659
3,1387,4483
3,1427,4537
2,384,522484
2,384,106546
2,384,127175
1,808,4457
1,933,447913
0,3095,650659
1,714,4483
1,714,4537
1,634,4457
0,2620,4483
1,1184,4538
3,1612,4537
3,1412,581514
0,3042,4457
4,2032,529295
1,772,522484
1,772,127175
4,1990,106546
1,634,4483
4,1903,106546
0,2703,1229821
0,3095,581514
3,1341,127175
2,10,4537
1,858,522484
1,858,127175
0,2868,4538
0,2958,4483
1,712,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,1162,4537
3,1792,4538
3,1737,4537
1,765,127175
0,2737,447913
0,2737,1229820
0,2737,1229821
2,405,4483
0,3011,581514
3,1806,4537
1,1120,581514
0,2895,4537
2,503,4483
0,2510,106546
0,2510,522484
3,1257,581514
3,1588,4483
0,2977,95987
1,904,529295
2,367,4483
3,1365,581514
4,2448,650659
2,68,1180168
3,1817,5065
4,1990,95987
4,1990,522484
4,1990,106546
2,426,4538
4,2065,4483
1,756,4537
0,3129,1229821
0,3129,1229817
0,2510,1229817
1,798,447913
0,3062,4537
2,556,127175
4,2252,4537
4,1977,95987
4,1977,522484
4,2314,447913
2,194,4537
3,1341,127175
0,2862,4483
0,2776,106546
3,1737,4483
0,2538,4536
3,1472,581514
3,1327,529295
4,1941,4536
0,2538,4536
1,1097,4538
3,1735,4483
4,2159,4483
4,2287,4483
1,1047,4537
1,992,127175
0,3135,4483
0,2510,3304195
0,2510,1229820
0,3069,1180168
4,2217,4537
3,1478,4483
1,682,4483
4,2087,4483
4,1836,4537
3,1355,106546
4,2041,4483
3,1465,581514
1,1023,1225174
2,184,4483
0,3046,127175
2,184,4483
0,2581,581514
0,2875,4537
4,2166,447913
3,1737,4537
1,828,529295
0,2943,581514
0,2943,4537
2,561,650659
4,1897,4483
4,1876,581514
2,79,4537
3,1635,4483
4,2220,4537
4,1990,447913
0,2540,95987
0,2529,4536
4,2103,4537
4,2448,650659
0,2789,4483
2,68,447913
2,507,127175
1,664,4483
4,2027,4537
4,2103,4537
1,858,4483
2,525,95987
0,2796,4536
3,1529,4537
0,2547,4483
1,604,4483
2,87,1070524
3,1303,4538
0,2895,4537
2,173,4537
0,2510,3304195
0,2510,1229821
1,813,95987
4,2165,4537
1,1079,4537
0,3081,581514
0,3081,4537
0,3069,1180168
0,3069,1229817
2,68,3304195
2,150,522484
2,150,106546
2,68,1229817
2,175,95987
2,175,522484
2,175,127175
2,68,650659
1,707,581514
3,1428,581514
2,47,581514
3,1365,4537
3,1806,4537
1,860,106546
4,2251,4537
2,154,447913
2,549,5065
3,1439,1180168
4,2133,4537
1,1016,581514
2,54,529295
2,554,529295
4,2448,95987
0,2716,4538
4,2372,4483
3,1309,4537
3,1318,4537
2,324,4537
3,1428,581514
4,1868,4537
1,623,4483
2,268,1229821
2,268,447913
0,2476,4537
0,2476,581514
3,1643,4483
2,68,3304195
2,68,447913
2,68,1229821
3,1635,4483
0,3069,1229821
3,1751,4537
2,293,4537
1,1087,4483
0,2476,4537
3,1438,4536
0,3132,4537
3,1627,4537
2,554,529295
2,21,4483
0,2510,3304195
0,2510,447913
0,2510,1229821
3,1467,1225174
1,908,447913
1,908,1229821
0,2769,4483
4,2256,106546
4,2078,127175
3,1635,4483
3,1635,4483
0,2510,522484
0,2466,581514
0,3069,1229821
0,3069,1229820
1,1118,1071165
4,1967,4483
4,2415,4483
1,784,4538
0,2960,4537
3,1823,4483
0,2510,1229817
0,2510,3304195
0,2510,1229821
0,2605,4483
3,1452,106546
0,2767,106546
0,2767,127175
0,3037,1229821
0,3037,1229820
0,3037,1229825
0,3083,4483
0,3083,4537
0,3083,447913
3,1439,1229817
